"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","migratory","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","repro_mode","spawning","repro_guild1","repro_guild2","spawning_ground","lmax_cm","wmax_kg","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_median","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","sst_c_avg2","sst_c_trend2","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi","rho","rho_se","rho_lo","rho_hi"
"SEFSC-TILESATLC-1961-2011-HIVELY","TILESATLC","USA","US Southeast and Gulf","Southern Atlantic coast","Statistical catch at age model","SCA","Statistical catch-at-age model","Lopholatilus chamaeleonticeps","Tilefish",NA,289.3919,"finfish","Actinopterygii","Perciformes","Malacanthidae","Lopholatilus","species",85.7442938626754,0.111114597810614,12.1960993634821,29.5798899464688,7.21091042380135,0.144125944523611,49.8544604757697,15.75824377201,"demersal",310,NA,80,540,NA,NA,3.5,"hunting macrofauna (predator)","dioecism",NA,NA,NA,"coastal",NA,NA,"Southeast U.S. Continental Shelf",31,-78.30292646,31.18776023,31.18776023,335331.0565,49,1962,2010,24.652360307062,24.6553222576777,-0.0178889169884913,8310,5411.02040816327,-128.227551020409,-0.0154305115548025,251.585795918367,49,1.85483673469388,49,0.71329812244898,24.8424925829648,-0.0120998083291184,0.131158514108239,0.0416334437443249,0.0704037734914915,0.244341389246135,0.979831607742231,0.0574422946046549,0.873472280270971,1.09914189747715,-0.0195961182634132,0.131407149222918,-0.277154130740333,0.237961894213507,"none",0.00807694706194853,0.000826102797903311,0.0066097573606942,0.00986981371350481,0.905160765866773,0.0638392760263341,0.780035784855158,1.03028574687839
"SEFSC-VSNAPSATLC-1945-2012-HIVELY","VSNAPSATLC","USA","US Southeast and Gulf","Southern Atlantic coast","Statistical catch at age model","BAM","Beaufort assessment model","Rhomboplites aurorubens","Vermilion snapper",NA,696.7187,"finfish","Actinopterygii","Perciformes","Lutjanidae","Rhomboplites","species",52.3655458889882,0.185046763332539,2.38524017994273,12.1689842178539,2.76701687373248,0.258145346446072,26.9779185786218,19.3191905611235,"demersal",170,NA,40,300,40,100,3.8,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Southeast U.S. Continental Shelf",31,-78.30292646,31.18776023,31.18776023,335331.0565,37,1975,2011,24.5058169578289,24.4607499890857,-0.0109989041021229,6400,3713.51351351351,-101.071597913704,-0.0157924371740162,649.162162162162,37,1.64943243243243,37,0.552081081081081,24.8424925829648,-0.0120998083291184,0.359631981799783,0.0438672285267294,0.283157744991083,0.456760108530009,0.992676997424232,0.0600994523606093,0.881602636435184,1.1177457739915,0.0214446153646301,0.166968929310501,-0.305814486083953,0.348703716813213,"none",0.05677325683808,0.00665827546446652,0.0451143223145931,0.0714452202013902,-0.309975801598655,0.159885065119181,-0.623350529232249,0.00339892603493941
"CSIRO-WAREHOUESE-1984-2006-FULTON","WAREHOUESE","Australia","Australia","Eastern half of Southeast Australia","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Seriolella brama","whario",NA,383.6587725,"finfish","Actinopterygii","Perciformes","Centrolophidae","Seriolella","species",59.3103479036126,0.229882790518287,2.42219659954238,14.2405101426486,3.53562792124142,0.354661945738023,33.4552360541866,11.9848232523293,"benthopelagic",211,NA,22,400,NA,NA,3.73,"hunting macrofauna (predator)","dioecism",NA,"nonguarders",NA,NA,NA,NA,"Southeast Australian Shelf",57,148.6772957,-38.91039502,38.91039502,111402.5137,22,1984,2005,16.371481359306,16.3798541294204,0.0129427459646961,16800,6228.63636363636,-645.798983625044,-0.0384404156919669,908.754545454545,22,2.769,22,0.982318181818182,16.1631085195659,0.009729575139116,0.23116475293414,0.173150716950127,0.053251190133154,1.00349199455417,0.981555954058885,0.350966746912458,0.487026348797511,1.97823401819481,0.0918350548173772,0.187159285293735,-0.274997144358344,0.458667253993098,"none",0.117347945194624,0.0176926926329421,0.0873245663459565,0.157693771840165,0.190855483349771,0.231571008558084,-0.263023693424074,0.644734660123615
"CSIRO-WAREHOUWSE-1984-2006-FULTON","WAREHOUWSE","Australia","Australia","Western half of Southeast Australia","Integrated Analysis","SS2","Stock Synthesis v2.0 model","Seriolella brama","whario",NA,NA,"finfish","Actinopterygii","Perciformes","Centrolophidae","Seriolella","species",59.3103479036126,0.229882790518287,2.42219659954238,14.2405101426486,3.53562792124142,0.354661945738023,33.4552360541866,11.9848232523293,"benthopelagic",211,NA,22,400,NA,NA,3.73,"hunting macrofauna (predator)","dioecism",NA,"nonguarders",NA,NA,NA,NA,"Southeast Australian Shelf",57,137.0462867,-35.86840564,35.86840564,349360.7614,22,1984,2005,16.6946737073889,16.6689536825374,0.0123835610688219,5880,2373.45454545455,-186.601919819306,-0.031735020377433,350.272727272727,22,0.979681818181818,0,NA,16.5518561851831,0.00704690190646262,0.313616121003816,0.106833772029995,0.160853327588368,0.611458108004928,0.744146917347364,0.098530241255581,0.574052477636084,0.964641136778844,0.0807187176388622,0.186946712931971,-0.285696839707802,0.447134274985526,"none",0.103964718380996,0.015675536129646,0.0773644810692135,0.139710917964665,-0.302249952419241,0.221586249991019,-0.736559002401638,0.132059097563155
"NEFSC-WHAKEGBGOM-1962-2011-HIVELY","WHAKEGBGOM","USA","US East Coast","Gulf of Maine / Georges Bank","Statistical catch at age model","ASAP","Age Structured Assessment Program","Urophycis tenuis","White hake",NA,5630,"finfish","Actinopterygii","Gadiformes","Phycidae","Urophycis","species",104.921358897042,0.120814095731601,9.98022372904554,18.5560335459286,5.53827218498775,0.207190057658322,55.3549084106373,9.52074627765158,"demersal",550,"oceanodromous",100,1000,100,247,3.25,"variable","dioecism",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Northeast U.S. Continental Shelf",21,-68.92099909,42.8879301,42.8879301,85828.65457,48,1963,2010,9.87996804950138,9.95295419692993,0.025197292940457,39000,22226.4583333333,-339.553300043429,-0.00870649487290844,3827.70833333333,48,0.563166666666667,48,1.77708333333333,9.80507304174174,0.00898509500905518,0.25835162867429,0.0294695759099539,0.206592626869337,0.323078151675144,1.55227132672762,0.172485713919393,1.24848074633294,1.92998272408932,0.239099094140736,0.0831579384963912,0.0761095346878093,0.402088653593663,"positive",0.0315730564582312,0.00324417938296601,0.0258138493351224,0.0386171733309966,0.211177773998464,0.154560324784636,-0.0917604625794235,0.514116010576351
"WGNSSK-WHITNS-VIId-1989-2012-CHING","WHITNS-VIId","multinational","Europe (EU)","IV and VIId","VPA","XSA","Extended Survivor Analysis","Merlangius merlangus","Whiting",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Merlangius","species",44.3387753269563,0.292296097324264,0.800183293006468,9.66544589187183,2.09489119387182,0.471925193520377,23.8411332977894,8.95289240622472,"benthopelagic",105,"oceanodromous",10,200,30,100,3.57,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"North Sea",27,3.033874915,54.65869881,54.65869881,639898.7623,21,1990,2010,10.4688354123089,10.4550152175315,0.0430725287507196,1340000,740428.571428571,-23416.8831168838,-0.0174752859081223,65376.1904761905,0,NA,0,NA,10.0004894789876,0.00828863214175934,0.442711653334595,0.214490950085122,0.171281989980213,1.1442744682082,0.709380085392314,0.101235243403122,0.536293155319816,0.938330278056809,-0.349530753508451,0.168019037217238,-0.678848066454236,-0.0202134405626649,"negative",0.128761900774888,0.0198715158050877,0.0951526897643494,0.174242337575767,0.295779605538954,0.22864039256677,-0.152355563891916,0.743914774969824
"WGNSDS-WHITVIa-1980-2012-CHING","WHITVIa","multinational","Europe (EU)","West of Scotland","Statistical catch at age model","TSA","State-space catch at age time series analysis","Merlangius merlangus","Whiting",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Merlangius","species",44.3387753269563,0.292296097324264,0.800183293006468,9.66544589187183,2.09489119387182,0.471925193520377,23.8411332977894,8.95289240622472,"benthopelagic",105,"oceanodromous",10,200,30,100,3.57,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Celtic-Biscay Shelf",27,-8.513949663,57.52241915,57.52241915,235806.5339,30,1981,2010,10.7645638758451,10.760566158622,0.0389716183380797,166000,46412.6666666667,-3861.53503893215,-0.0232622592706756,9585,0,NA,0,NA,10.6512560366545,0.00411771088719801,0.348972812550073,0.0500968820947386,0.263387336936862,0.462368560749379,0.605145857350666,0.0379307326325689,0.535186936114578,0.684249715299988,-0.299746118846404,0.156879587953639,-0.607230111235536,0.00773787354272915,"none",0.0402691667136122,0.00522771325893906,0.0312225422072947,0.0519370196392856,0.0985943021858092,0.213520306919865,-0.319905499377125,0.517094103748744
"WGSSDS-WHITVIIek-1981-2012-CHING","WHITVIIek","multinational","Europe (EU)","Celtic Sea","VPA","XSA","Extended Survivor Analysis","Merlangius merlangus","Whiting",NA,21000,"finfish","Actinopterygii","Gadiformes","Gadidae","Merlangius","species",44.3387753269563,0.292296097324264,0.800183293006468,9.66544589187183,2.09489119387182,0.471925193520377,23.8411332977894,8.95289240622472,"benthopelagic",105,"oceanodromous",10,200,30,100,3.57,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Celtic-Biscay Shelf",27,-10.80214018,50.09150863,50.09150863,492270.9715,29,1982,2010,13.1374810142078,13.2606192160875,0.0324549892338079,84200,44210.3448275862,522.758620689656,0.00620853468752559,13356.5517241379,0,NA,29,2.26137931034483,12.9485257677882,0.00509106600441654,0.607689028809173,0.138736545865012,0.388460544686508,0.950639545730581,1.11232469927404,0.185970486502229,0.801522790756265,1.54364448632543,-0.26311673104297,0.136806708946638,-0.53125788057838,0.00502441849243962,"none",0.0739421211201587,0.00972764493763849,0.0571357391343269,0.0956920722228552,0.633767120178961,0.195452108388189,0.250680987738111,1.01685325261981
"ICCAT-WMARLINATL-1956-2011-CHING","WMARLINATL","multinational","Atlantic Ocean","Atlantic Ocean","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Kajikia albida","White Marlin",NA,1239,"finfish","Actinopterygii","Perciformes","Istiophoridae","Kajikia","species",230.790931858753,0.402931351855856,89.3712832342432,10.7954400948041,2.57874571584382,0.511433014940102,114.59848275475,22.5078559993156,"pelagic-oceanic",75,"oceanodromous",0,150,0,100,4.46000003814697,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"North Atlantic Ocean",34,-22.45219942,7.3944724,7.3944724,94627091.88,34,1977,2010,11.9893613943314,11.9363694081961,0.0152411227625696,17600,12349.4117647059,-350.40794499617,-0.0199095423293278,1240.73529411765,34,0.605,34,1.74676470588235,11.8833579936505,0.00425160478372163,0.100566649091793,0.021480363118133,0.0661667321880515,0.152850995887299,2.05145133053693,0.538999718338579,1.22577803775189,3.43329088297271,-0.164998326169624,0.166764149978874,-0.491856060128217,0.161859407788968,"none",0.0120528113420805,0.00146995807680598,0.00949017253860079,0.0153074415303732,0.412988134446804,0.16761137922858,0.0844698311587861,0.741506437734821
"AFSC-WPOLLAI-1976-2013-CHING","WPOLLAI","USA","US Alaska","Aleutian Islands","Statistical catch at age model","AD-CAM","an AD-Model builder statistical Catch at Age Model","Theragra chalcogramma","Walleye pollock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Theragra","species",64.1972130532834,0.256760882756684,1.58398853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,4.28400042434099,"benthopelagic",NA,"non-migratory",NA,1280,30,400,3.6800000667572,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"East Bering Sea",67,-172.5760828,53.05968046,53.05968046,280457.4162,35,1978,2012,5.89548047441204,5.83226428656351,-0.00208391029381244,1100000,490828.571428571,-27391.3165266107,-0.0249011968423733,25611.5714285714,35,1.89165714285714,35,0.329348571428571,5.71854893858471,0.00505517839477149,0.199004890408533,0.107961433802634,0.0687183856138492,0.576307869469661,0.80026377246524,0.213935768026683,0.473888242353676,1.35142012036317,-0.0139894571631024,0.150329800448883,-0.308635866042913,0.280656951716708,"none",0.0390068761322856,0.00466261252820597,0.0308597603320358,0.0493048672195925,0.832823793162394,0.113083892377156,0.611179364103167,1.05446822222162
"AFSC-WPOLLEBS-1963-2015-HIVELY","WPOLLEBS","USA","US Alaska","Eastern Bering Sea","Integrated Analysis","IA","Integrated Analysis","Theragra chalcogramma","Walleye pollock",5162000,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Theragra","species",64.1972130532834,0.256760882756684,1.58398853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,4.28400042434099,"benthopelagic",NA,"non-migratory",NA,1280,30,400,3.6800000667572,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"East Bering Sea",67,-169.598754,58.36444062,58.36444062,690511.1744,36,1979,2014,4.25668538155469,4.16940594880624,0.000720873812691025,13100000,9161666.66666667,-43531.5315315315,-0.00332301767416271,1184888.88888889,36,1.52488888888889,36,0.338472222222222,4.12416203966022,0.00300418392150968,0.681327562001484,0.202211318284606,0.380822913153418,1.21895828929778,0.915616026953811,0.073550446296257,0.782232811889103,1.07174321515617,-0.0785828269653279,0.142301245815668,-0.357493268764036,0.200327614833381,"none",0.100734046545866,0.0119380687580967,0.0798542218125346,0.127073408308035,0.361746179346769,0.220562182886724,-0.0705556991112109,0.794048057804748
"AFSC-WPOLLGA-1970-2014-HIVELY","WPOLLGA","USA","US Alaska","Gulf of Alaska","Statistical catch at age model","AD-CAM","an AD-Model builder statistical Catch at Age Model","Theragra chalcogramma","Walleye pollock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Theragra","species",64.1972130532834,0.256760882756684,1.58398853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,4.28400042434099,"benthopelagic",NA,"non-migratory",NA,1280,30,400,3.6800000667572,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Gulf of Alaska",67,-153.6774996,57.08151399,57.08151399,295520.5504,36,1977,2012,7.34478803764243,7.24397281978441,-0.00416703846513297,3280000,1314638.88888889,-42086.6151866152,-0.0128312851178705,101733.333333333,36,1.04972222222222,36,0.523916666666667,7.25040460561497,0.00221004567851822,0.336443346353641,0.12879959152361,0.158870417401649,0.712493409137734,0.676763685819105,0.140629039806157,0.450357295885404,1.01699048872521,-0.097713478367772,0.145886769305429,-0.383651546206412,0.188224589470868,"none",0.0595330862709128,0.00708928439422019,0.0471405068007867,0.0751835014400143,0.758718393791906,0.121517239233682,0.52054460489389,0.996892182689923
"VNIRO-WPOLLWBS-1970-2008-CHING","WPOLLWBS","Russia","Russia Japan","Western Bering Sea","VPA","VPA","Virtual Population Analysis","Theragra chalcogramma","Walleye pollock",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Theragra","species",64.1972130532834,0.256760882756684,1.58398853511185,11.359642388051,2.68566106435254,0.406954615049328,35.5722567835548,4.28400042434099,"benthopelagic",NA,"non-migratory",NA,1280,30,400,3.6800000667572,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"West Bering Sea",61,174.6642927,59.22334601,59.22334601,477651.2916,38,1970,2007,3.88356059774552,3.81680926475363,0.0171039395922613,2730000,1514157.89473684,-54177.4811248502,-0.0198452311812638,175391.052631579,38,1.88986842105263,0,NA,3.89954617734405,0.00196429452699115,0.114012249224841,0.0814976344867048,0.0280859382377452,0.462822102052408,1.58266783750855,1.34840514608994,0.297966689046408,8.40643459810999,0.0597885887993782,0.186267380463508,-0.305295476909098,0.424872654507855,"none",0.0301399283434263,0.00346701970417209,0.0240561449569629,0.0377622965845962,0.795209303722066,0.158295532408895,0.484950060200631,1.1054685472435
"NWFSC-WROCKPCOAST-1916-2011-STACHURA","WROCKPCOAST","USA","US West Coast","Pacific Coast","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Sebastes entomelas","Widow rockfish",71126,5490,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",38.0088829763065,0.128353478619067,0.930755733019741,45.5742238919303,9.03826338969516,0.100069344932279,26.4090407384095,10.7930228205853,"pelagic-neritic",274.5,NA,0,549,NA,NA,3.29,"hunting macrofauna (predator)","dioecism",NA,"bearers","internal live bearers",NA,NA,NA,"California Current",77,-121.653434,35.58321429,35.58321429,191133.7924,65,1946,2010,14.1721596337063,14.1905237720126,0.00114462278995866,169000,102172.307692308,-1320.41958041957,-0.00781313361195015,4689.10769230769,65,2.80769230769231,65,0.434808307692308,14.1883869682273,-9.83157451695712e-05,0.0985885112258742,0.0237098605170659,0.0615338963849427,0.157956754191706,0.784570137365041,0.0612157828109132,0.673311265329777,0.914213577198225,0.0808812158556002,0.0724829968677127,-0.0611854580051168,0.222947889716317,"none",0.00579396929649936,0.000511187536965367,0.0048738864733831,0.00688774356811708,0.978725677747691,0.0280278730055703,0.923791046656774,1.03366030883861
"SEFSC-YEGROUPGM-1975-2009-HIVELY","YEGROUPGM","USA","US Southeast and Gulf","Gulf of Mexico","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Hyporthodus flavolimbatus","Yellowedge grouper",NA,375,"finfish","Actinopterygii","Perciformes","Serranidae","Hyporthodus","species",91.2426248278434,0.13471709332415,14.5753656936383,24.2631242210334,7.74578534347632,0.22788408727405,52.433123354847,21.3600957908709,"demersal",225,NA,90,360,NA,NA,3.82,"hunting macrofauna (predator)","protogyny",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Gulf of Mexico",31,-88.38139125,28.08309998,28.08309998,340141.9685,34,1975,2008,24.314102569548,24.3224330090341,0.00728269201683326,15000,8475.29411764706,-341.93430099312,-0.022795620066208,525.558823529412,34,2.65911764705882,34,0.716470588235294,24.4684817571278,-0.00422535175621453,0.0417353375507015,0.040364552653151,0.00626967059924418,0.277819763079893,1.49202595884395,1.14950146659055,0.329589355172957,6.75428810707796,0.0440502368416997,0.189163264916644,-0.326709762394923,0.414810236078323,"none",0.0224060518425403,0.00272436207309004,0.0176549076590922,0.0284357850442826,0.581543000491855,0.141753682104897,0.303705783566256,0.859380217417454
